distance,distanceUnit,address,address2,almond,beverageonly,city,co_brander_cd,combostore,country,county,dma_cd,drivein,dunkincardenabled,dunkinrunenabled,faxnumber,fri_hours,geocodequality,k_cup,lat,lc,lng,loyalty,mobile,mon_hours,mqap_geography,mqap_id,mqap_quality,n,phonenumber,postal,recordid,sat_hours,sitetype,state,sun_hours,t,thu_hours,tue_hours,turbooven,website,wed_hours,wireless,key,name,resultNumber,shapePoints,sourceName
177.93,m,16145 W Highway 173,,Y,N,Wadsworth,SHL,N,US,Lake,602,Y,Y,,--,04:00-22:00,,Y,42.464642,33454002,-87.945603,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.464642, u'lng': -87.945603}}",a5ba0cd0-9d82-4ada-9318-dc5c72ee0c86,U1XXX,Dunkin Donuts,847-838-8055,60083,351694,04:00-22:00,GC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,N,a5ba0cd0-9d82-4ada-9318-dc5c72ee0c86,Dunkin Donuts,44,"[42.464642, -87.945603]",mqap.33454_DunkinDonuts
178.46,m,369 E. Rollins Rd,,Y,N,Round Lake Beach,,N,US,Lake,602,Y,Y,,--,24HOURS,,Y,42.37858,33454002,-88.07348,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.37858, u'lng': -88.07348}}",992bcaae-ff3b-4d59-b685-a28e16659a1b,U1XXX,Dunkin Donuts,847-740-5535,60073,345772,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,992bcaae-ff3b-4d59-b685-a28e16659a1b,Dunkin Donuts,45,"[42.37858, -88.07348]",mqap.33454_DunkinDonuts
178.74,m,280 S US Highway 12,,Y,N,Volo,,N,US,Lake,602,Y,Y,,--,05:00-22:00,,Y,42.32328,33454002,-88.165007,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.32328, u'lng': -88.165007}}",322bffc2-c50e-4d7d-ad1a-dd7d59b9dc34,U1XXX,Dunkin Donuts,224-338-8595,60073,351106,05:00-22:00,FS,IL,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,322bffc2-c50e-4d7d-ad1a-dd7d59b9dc34,Dunkin Donuts,46,"[42.32328, -88.165007]",mqap.33454_DunkinDonuts
178.88,m,2905 Blairs Ferry Road NE,,,N,Cedar Rapids,,N,US,Linn,637,Y,Y,,--,05:00-22:00,,Y,42.034726,33454002,-91.684755,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.034726, u'lng': -91.684755}}",af4ea91d-5592-43ae-97cb-21ef2ef1239e,U1XXX,Dunkin Donuts,319-378-5573,52402,351365,05:00-22:00,FS,IA,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,af4ea91d-5592-43ae-97cb-21ef2ef1239e,Dunkin Donuts,47,"[42.034726, -91.684755]",mqap.33454_DunkinDonuts
179.03,m,3200 W Sand Lake Rd,,,N,Lindenhurst,BP,N,US,Lake,602,Y,Y,,--,24HOURS,,Y,42.408339,33454002,-88.004257,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.408339, u'lng': -88.004257}}",b297fa01-53d8-464f-9cc7-bbd2b01f61b8,U1XXX,Dunkin Donuts,224-643-7549,60046,352147,24HOURS,GC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,b297fa01-53d8-464f-9cc7-bbd2b01f61b8,Dunkin Donuts,48,"[42.408339, -88.004257]",mqap.33454_DunkinDonuts
179.13,m,450 N. Route 31 (shop 190),,Y,N,Crystal Lake,,N,US,Jersey,602,N,Y,,--,05:00-19:00,,Y,42.254224,33454002,-88.287285,Y,Y,05:00-19:00,"{u'latLng': {u'lat': 42.254224, u'lng': -88.287285}}",0d15895b-2335-47be-abb8-4ceb62957862,U1XXX,Dunkin Donuts,815-455-8151,60014,345804,05:00-19:00,EC,IL,05:00-19:00,,05:00-19:00,05:00-19:00,Y,https://www.dunkindonuts.com,05:00-19:00,Y,0d15895b-2335-47be-abb8-4ceb62957862,Dunkin Donuts,49,"[42.254224, -88.287285]",mqap.33454_DunkinDonuts
179.79,m,510 Auburn Drive,Unit A,Y,N,Island Lake,,Y,US,LAKE,602,Y,Y,,847-487-9463,04:00-21:00,,Y,42.28167,33454002,-88.208977,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 42.28167, u'lng': -88.208977}}",718cac8a-ddaf-4b28-bf97-79f6de7d006a,U1XXX,Dunkin Donuts,847-487-9458,60042,340620,04:00-21:00,EC,IL,05:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,Y,718cac8a-ddaf-4b28-bf97-79f6de7d006a,Dunkin Donuts,50,"[42.28167, -88.208977]",mqap.33454_DunkinDonuts
180.64,m,4817 Northwest Hwy,,Y,N,Crystal Lake,,Y,US,McHenry,602,Y,Y,,--,24HOURS,,Y,42.22584,33454002,-88.292106,Y,Y,05:00-00:00,"{u'latLng': {u'lat': 42.22584, u'lng': -88.292106}}",0edb8521-5e51-45c2-8e80-bff8fbc3541c,U1XXX,Dunkin Donuts,815-477-4817,60014,344504,24HOURS,FS,IL,00:00-23:00,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,0edb8521-5e51-45c2-8e80-bff8fbc3541c,Dunkin Donuts,51,"[42.22584, -88.292106]",mqap.33454_DunkinDonuts
181.16,m,12090 Princeton Dr,,Y,N,Huntley,,Y,US,McHenry,602,Y,Y,,--,04:00-22:00,,Y,42.152701,33454002,-88.433545,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.152701, u'lng': -88.433545}}",358a65ab-70d0-4977-8f8a-85e10db3b5b1,U1XXX,Dunkin Donuts,847-669-9495,60142,339870,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,358a65ab-70d0-4977-8f8a-85e10db3b5b1,Dunkin Donuts,52,"[42.152701, -88.433545]",mqap.33454_DunkinDonuts
181.68,m,34484 N. U.S. Highway 45,,Y,N,Third Lake,,Y,US,Lake,602,Y,Y,,847-223-5151,04:00-22:00,,Y,42.361021,33454002,-88.00131,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.361021, u'lng': -88.00131}}",9986a58f-4e80-4210-97ed-3c917f8b9dc7,U1XXX,Dunkin Donuts,847-223-5353,60030,340378,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,9986a58f-4e80-4210-97ed-3c917f8b9dc7,Dunkin Donuts,53,"[42.361021, -88.00131]",mqap.33454_DunkinDonuts
182.07,m,280 N. Randall Rd,,Y,N,Lake In The Hills,,N,US,Kane,602,Y,Y,,--,04:30-21:00,,Y,42.180673,33454002,-88.336177,Y,Y,04:30-21:00,"{u'latLng': {u'lat': 42.180673, u'lng': -88.336177}}",63dd0ed6-6b37-4935-8dbc-d00c081c10f7,U1XXX,Dunkin Donuts,847-458-1403,60156,345659,04:30-21:00,EC,IL,04:30-21:00,,04:30-21:00,04:30-21:00,Y,https://www.dunkindonuts.com,04:30-21:00,Y,63dd0ed6-6b37-4935-8dbc-d00c081c10f7,Dunkin Donuts,54,"[42.180673, -88.336177]",mqap.33454_DunkinDonuts
182.17,m,813 E. Belvidere Rd,,Y,N,Grayslake,,Y,US,Lake,602,Y,Y,,847-543-7369,04:00-22:00,,Y,42.336474,33454002,-88.028394,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.336474, u'lng': -88.028394}}",b4447c4b-927e-48e6-9c9b-223958159ad6,U1XXX,Dunkin Donuts,847-543-7366,60030,342052,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,b4447c4b-927e-48e6-9c9b-223958159ad6,Dunkin Donuts,55,"[42.336474, -88.028394]",mqap.33454_DunkinDonuts
182.19,m,630 Northwest Hwy,Unit G,Y,N,Cary,,N,US,MCHENRY,602,N,Y,,847-462-9743,04:00-22:00,,Y,42.217366,33454002,-88.254237,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.217366, u'lng': -88.254237}}",b06a9800-ce14-4591-80c3-228f11a38723,U1XXX,Dunkin Donuts,847-462-9543,60013,342154,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,b06a9800-ce14-4591-80c3-228f11a38723,Dunkin Donuts,56,"[42.217366, -88.254237]",mqap.33454_DunkinDonuts
182.37,m,2101 Sheridan Rd,,Y,N,Zion,,Y,US,Lake,602,Y,Y,,847-879-2200,04:00-23:00,,Y,42.456806,33454002,-87.825033,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 42.456806, u'lng': -87.825033}}",99e5a763-3c69-4ae2-9975-ef2bd22c3e5f,U1XXX,Dunkin Donuts,847-872-2700,60099,337556,04:00-23:00,EC,IL,04:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,99e5a763-3c69-4ae2-9975-ef2bd22c3e5f,Dunkin Donuts,57,"[42.456806, -87.825033]",mqap.33454_DunkinDonuts
182.64,m,1000 S State St,,Y,N,Hampshire,MAR,N,US,Kane,602,Y,Y,,--,04:00-21:00,,Y,42.088256,33454002,-88.530165,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 42.088256, u'lng': -88.530165}}",e4a17965-7059-44e2-a789-66a0a7c33016,U1XXX,Dunkin Donuts,847-683-7180,60140,350035,04:00-21:00,GC,IL,05:00-20:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,E,e4a17965-7059-44e2-a789-66a0a7c33016,Dunkin Donuts,58,"[42.088256, -88.530165]",mqap.33454_DunkinDonuts
182.82,m,5414 Grand Ave,,Y,N,Gurnee,,Y,US,Lake,602,N,Y,,847-249-9201,04:00-22:00,,Y,42.378185,33454002,-87.93663,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.378185, u'lng': -87.93663}}",0082370b-f7f0-4f65-ab7e-32c2026d7bfb,U1XXX,Dunkin Donuts,847-249-9200,60031,337106,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,0082370b-f7f0-4f65-ab7e-32c2026d7bfb,Dunkin Donuts,59,"[42.378185, -87.93663]",mqap.33454_DunkinDonuts
182.9,m,469 W Liberty St,,Y,N,Wauconda,,Y,US,LAKE,602,Y,Y,,847-487-4631,04:30-22:00,,Y,42.257458,33454002,-88.149557,Y,Y,04:30-22:00,"{u'latLng': {u'lat': 42.257458, u'lng': -88.149557}}",b5fb2d7b-4d97-4726-86d2-2cc5e37b3ecb,U1XXX,Dunkin Donuts,847-487-6880,60084,338747,04:30-22:00,EC,IL,05:00-21:00,,04:30-22:00,04:30-22:00,Y,https://www.dunkindonuts.com,04:30-22:00,Y,b5fb2d7b-4d97-4726-86d2-2cc5e37b3ecb,Dunkin Donuts,60,"[42.257458, -88.149557]",mqap.33454_DunkinDonuts
185.04,m,916 Northwest Hwy,,Y,N,Fox River Grove,,Y,US,Mchenry,602,Y,Y,,847-639-1916,05:00-22:00,,Y,42.191606,33454002,-88.205664,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.191606, u'lng': -88.205664}}",bf4a5962-f8d2-4771-a4cd-2f5a70ee725c,U1XXX,Dunkin Donuts,847-639-1995,60021,343679,05:00-22:00,EC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,bf4a5962-f8d2-4771-a4cd-2f5a70ee725c,Dunkin Donuts,61,"[42.191606, -88.205664]",mqap.33454_DunkinDonuts
185.13,m,1800 N. Lewis Ave,,Y,N,Waukegan,,N,US,Lake,602,Y,Y,,847-336-9391,24HOURS,,Y,42.384455,33454002,-87.855593,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.384455, u'lng': -87.855593}}",54806cef-c442-43cb-9b35-9761c2b22af1,U1XXX,Dunkin Donuts,847-336-9388,60085,344362,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,54806cef-c442-43cb-9b35-9761c2b22af1,Dunkin Donuts,62,"[42.384455, -87.855593]",mqap.33454_DunkinDonuts
185.5,m,2270 Randall Rd,,Y,N,Carpentersville,,Y,US,Kane,602,Y,Y,,847-844-1589,24HOURS,,Y,42.122597,33454002,-88.335852,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.122597, u'lng': -88.335852}}",b5382f56-ea6a-49bb-857a-1c87ea369ce0,U1XXX,Dunkin Donuts,847-844-3938,60110,337637,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,b5382f56-ea6a-49bb-857a-1c87ea369ce0,Dunkin Donuts,63,"[42.122597, -88.335852]",mqap.33454_DunkinDonuts
185.7,m,1840 DeKalb Avenue,,Y,N,Sycamore,,N,US,Dekalb,602,Y,Y,,815-899-8500,05:00-22:00,,Y,41.969887,33454002,-88.717894,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.969887, u'lng': -88.717894}}",72488f5b-139e-406b-ae96-30561303184e,U1XXX,Dunkin Donuts,815-899-8500,60178,346261,05:00-22:00,EC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,72488f5b-139e-406b-ae96-30561303184e,Dunkin Donuts,64,"[41.969887, -88.717894]",mqap.33454_DunkinDonuts
185.81,m,171  E Higgins Rd,,Y,N,Gilberts,MOB,N,US,Kane,602,Y,Y,,630-206-1513,04:00-22:00,,Y,42.10309,33454002,-88.368491,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.10309, u'lng': -88.368491}}",d6e49528-db10-4e13-90e5-4498ea1ef5f6,U1XXX,Dunkin Donuts,847-428-3075,60136,350938,04:00-22:00,GC,IL,06:00-21:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,d6e49528-db10-4e13-90e5-4498ea1ef5f6,Dunkin Donuts,65,"[42.10309, -88.368491]",mqap.33454_DunkinDonuts
185.81,m,210 Peterson Rd,,Y,N,Libertyville,,Y,US,Lake,602,Y,Y,,847-680-4496,05:00-22:00,,Y,42.306276,33454002,-87.964911,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.306276, u'lng': -87.964911}}",9db5bd3c-4486-4352-be79-eb7aad085777,U1XXX,Dunkin Donuts,847-680-8008,60048,342488,05:00-22:00,EC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,9db5bd3c-4486-4352-be79-eb7aad085777,Dunkin Donuts,66,"[42.306276, -87.964911]",mqap.33454_DunkinDonuts
185.89,m,21 S. Greenbay Rd,,Y,N,Waukegan,,N,US,Lake,602,Y,Y,,--,04:00-23:00,,Y,42.359041,33454002,-87.873464,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 42.359041, u'lng': -87.873464}}",72ee16cf-adeb-4a1d-927f-2ce0a671cf89,U1XXX,Dunkin Donuts,847-599-7780,60085,345450,04:00-23:00,EC,IL,04:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,72ee16cf-adeb-4a1d-927f-2ce0a671cf89,Dunkin Donuts,67,"[42.359041, -87.873464]",mqap.33454_DunkinDonuts
186.02,m,1609 Grand Ave,,Y,N,Waukegan,,Y,US,Lake,602,Y,Y,,--,04:00-00:00,,Y,42.370023,33454002,-87.851875,Y,Y,04:00-00:00,"{u'latLng': {u'lat': 42.370023, u'lng': -87.851875}}",c05d8da5-bd9f-4055-9387-a81bea22d801,U1XXX,Dunkin Donuts,847-596-5750,60085,345798,04:00-00:00,FS,IL,04:00-00:00,,04:00-00:00,04:00-00:00,Y,https://www.dunkindonuts.com,04:00-00:00,Y,c05d8da5-bd9f-4055-9387-a81bea22d801,Dunkin Donuts,68,"[42.370023, -87.851875]",mqap.33454_DunkinDonuts
186.04,m,3925 Fountain Square Place,,Y,N,Waukegan,,Y,US,Lake,602,Y,Y,,--,04:00-23:00,,Y,42.341978,33454002,-87.896853,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 42.341978, u'lng': -87.896853}}",2d9bdc51-c4b4-4e69-ada7-a2aa1117c689,U1XXX,Dunkin Donuts,847-688-0800,60085,347935,04:00-23:00,EC,IL,04:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,2d9bdc51-c4b4-4e69-ada7-a2aa1117c689,Dunkin Donuts,69,"[42.341978, -87.896853]",mqap.33454_DunkinDonuts
186.42,m,2900 Belvidere Rd,,Y,N,Waukegan,,Y,US,Lake,602,Y,Y,,--,24HOURS,,Y,42.349497,33454002,-87.872992,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.349497, u'lng': -87.872992}}",ed97e4ea-c4b1-460a-aefb-d58a9650d613,U1XXX,Dunkin Donuts,847-336-2266,60085,302945,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,ed97e4ea-c4b1-460a-aefb-d58a9650d613,Dunkin Donuts,70,"[42.349497, -87.872992]",mqap.33454_DunkinDonuts
186.61,m,346 N Lake St,,Y,N,Mundelein,,Y,US,LAKE,602,Y,Y,,--,24HOURS,,Y,42.269369,33454002,-88.004136,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.269369, u'lng': -88.004136}}",c519ec5e-b598-4be4-b839-c492d7d0c5ca,U1XXX,Dunkin Donuts,847-949-4411,60060,301479,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,c519ec5e-b598-4be4-b839-c492d7d0c5ca,Dunkin Donuts,71,"[42.269369, -88.004136]",mqap.33454_DunkinDonuts
186.94,m,1179 W. Park Ave,,Y,N,Libertyville,,N,US,Lake,602,N,Y,,847-362-5004,04:00-21:00,,Y,42.281052,33454002,-87.972797,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 42.281052, u'lng': -87.972797}}",74034bd2-de81-43cc-97a5-5b898d0264d8,U1XXX,Dunkin Donuts,847-362-5000,60048,344859,04:00-21:00,EC,IL,04:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,Y,74034bd2-de81-43cc-97a5-5b898d0264d8,Dunkin Donuts,72,"[42.281052, -87.972797]",mqap.33454_DunkinDonuts
186.97,m,1101 W Lincoln Hwy,,Y,N,DeKalb,,Y,US,DeKalb,602,Y,Y,,--,24HOURS,,Y,41.931305,33454002,-88.773627,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.931305, u'lng': -88.773627}}",f46b4e27-3b4e-4707-891e-5f1b3e309c63,U1XXX,Dunkin Donuts,815-901-0484,60115,351290,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,N,f46b4e27-3b4e-4707-891e-5f1b3e309c63,Dunkin Donuts,73,"[41.931305, -88.773627]",mqap.33454_DunkinDonuts
187.02,m,722 S. Rt. 83,,Y,N,Mundelein,,Y,US,Lake,602,Y,Y,,--,04:00-23:00,,Y,42.253228,33454002,-88.01988,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 42.253228, u'lng': -88.01988}}",3f527b87-8b9f-4ca7-ab28-57fe0ed4b79f,U1XXX,Dunkin Donuts,847-566-6500,60060,341432,04:00-23:00,EC,IL,04:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,3f527b87-8b9f-4ca7-ab28-57fe0ed4b79f,Dunkin Donuts,74,"[42.253228, -88.01988]",mqap.33454_DunkinDonuts
187.39,m,119 N Milwaukee Ave,Suite 106B,Y,N,Libertyville,,N,US,Lake,602,Y,Y,,--,04:00-22:00,,Y,42.283663,33454002,-87.953694,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.283663, u'lng': -87.953694}}",822d3b89-1a6a-4eb3-af84-77a19eaeee24,U1XXX,Dunkin Donuts,847-247-6500,60048,348296,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,822d3b89-1a6a-4eb3-af84-77a19eaeee24,Dunkin Donuts,75,"[42.283663, -87.953694]",mqap.33454_DunkinDonuts
188.1,m,485 South Rand Rd,,Y,N,Lake Zurich,,Y,US,LAKE,602,Y,Y,,--,24HOURS,,Y,42.188608,33454002,-88.105252,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.188608, u'lng': -88.105252}}",77f5d63a-f7c0-49c2-978b-61dd1e08228d,U1XXX,Dunkin Donuts,847-540-7776,60047,307271,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,77f5d63a-f7c0-49c2-978b-61dd1e08228d,Dunkin Donuts,76,"[42.188608, -88.105252]",mqap.33454_DunkinDonuts
188.21,m,2829 22nd St,,Y,N,North Chicago,,Y,US,LAKE,602,Y,Y,,--,24HOURS,,Y,42.319347,33454002,-87.867402,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.319347, u'lng': -87.867402}}",0ce8a18d-9713-467a-bcff-4808f9114eb7,U1XXX,Dunkin Donuts,847-689-0054,60064,306690,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,N,0ce8a18d-9713-467a-bcff-4808f9114eb7,Dunkin Donuts,77,"[42.319347, -87.867402]",mqap.33454_DunkinDonuts
189.3,m,892 S. Main St,Route 72 @ Route 25,Y,N,East Dundee,,N,US,Kane,602,Y,Y,,847-428-7183,24HOURS,,Y,42.09328,33454002,-88.25833,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.09328, u'lng': -88.25833}}",e4adf50a-045d-496d-a923-1d2f9a6c0186,U1XXX,Dunkin Donuts,847-428-7163,60118,347245,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,e4adf50a-045d-496d-a923-1d2f9a6c0186,Dunkin Donuts,78,"[42.09328, -88.25833]",mqap.33454_DunkinDonuts
189.4,m,108 S Northwest Hwy,,Y,N,Barrington,,Y,US,Cook,602,N,Y,,--,24HOURS,,Y,42.15399,33454002,-88.12838,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.15399, u'lng': -88.12838}}",6b22f326-951b-461d-84f3-b1ad906227ac,U1XXX,Dunkin Donuts,847-381-3808,60010,302147,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,6b22f326-951b-461d-84f3-b1ad906227ac,Dunkin Donuts,79,"[42.15399, -88.12838]",mqap.33454_DunkinDonuts
189.54,m,1730 N. State St,,Y,N,Elgin,,Y,US,Kane,602,Y,Y,,847-531-6060,24HOURS,,Y,42.074767,33454002,-88.290232,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.074767, u'lng': -88.290232}}",cfbbe3c4-dbb1-489f-8ec1-a2b387a745d8,U1XXX,Dunkin Donuts,847-531-8700,60123,336502,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,cfbbe3c4-dbb1-489f-8ec1-a2b387a745d8,Dunkin Donuts,80,"[42.074767, -88.290232]",mqap.33454_DunkinDonuts
189.78,m,80 Tyler Creek Plz,,Y,N,Elgin,,N,US,Kane,602,Y,Y,,--,05:00-19:00,,Y,42.059663,33454002,-88.315036,Y,Y,05:00-19:00,"{u'latLng': {u'lat': 42.059663, u'lng': -88.315036}}",487c798f-7e02-4dac-ada6-ba8293487a96,U1XXX,Dunkin Donuts,847-695-9228,60123,303410,05:00-19:00,FS,IL,06:00-19:00,,05:00-19:00,05:00-19:00,Y,https://www.dunkindonuts.com,05:00-19:00,Y,487c798f-7e02-4dac-ada6-ba8293487a96,Dunkin Donuts,81,"[42.059663, -88.315036]",mqap.33454_DunkinDonuts
190.19,m,700 N Milwaukee Ave,,Y,N,Vernon Hills,BRD,Y,US,LAKE,602,N,Y,,847-967-1366,24HOURS,,Y,42.237708,33454002,-87.944639,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.237708, u'lng': -87.944639}}",f075f7a0-e600-4db3-ba69-4959684520c9,U1XXX,Dunkin Donuts,847-362-4224,60061,306437,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,f075f7a0-e600-4db3-ba69-4959684520c9,Dunkin Donuts,82,"[42.237708, -87.944639]",mqap.33454_DunkinDonuts
191.15,m,263 S Randall Rd,,Y,N,Elgin,,Y,US,Kane,602,Y,Y,,--,04:30-23:00,,Y,42.026623,33454002,-88.338149,Y,Y,04:30-22:00,"{u'latLng': {u'lat': 42.026623, u'lng': -88.338149}}",3711cc95-2fa7-4151-be1f-58a6d0e0fb56,U1XXX,Dunkin Donuts,847-622-0100,60123,310222,04:30-23:00,EC,IL,05:00-22:00,,04:30-22:00,04:30-22:00,Y,https://www.dunkindonuts.com,04:30-22:00,Y,3711cc95-2fa7-4151-be1f-58a6d0e0fb56,Dunkin Donuts,83,"[42.026623, -88.338149]",mqap.33454_DunkinDonuts
191.16,m,1137 Dundee Ave,,Y,N,Elgin,BP,N,US,Kane,602,Y,Y,,--,04:00-22:00,,Y,42.057836,33454002,-88.266944,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 42.057836, u'lng': -88.266944}}",6d8d2a6d-e98a-4252-88f2-461c3049df6a,U1XXX,Dunkin Donuts,847-931-9377,60120,349771,04:00-22:00,GC,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,6d8d2a6d-e98a-4252-88f2-461c3049df6a,Dunkin Donuts,84,"[42.057836, -88.266944]",mqap.33454_DunkinDonuts
192.37,m,2716 N Sutton Rd,,Y,N,Hoffman Estates,,N,US,Cook,602,Y,Y,,--,05:00-22:00,,Y,42.072809,33454002,-88.189926,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.072809, u'lng': -88.189926}}",65d60362-172c-4107-ba57-03d770fc5fe5,U1XXX,Dunkin Donuts,847-645-1900,60192,352141,05:00-22:00,EC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,65d60362-172c-4107-ba57-03d770fc5fe5,Dunkin Donuts,85,"[42.072809, -88.189926]",mqap.33454_DunkinDonuts
192.52,m,95 Clock Tower Plz,,Y,N,Elgin,,Y,US,Kane,602,Y,Y,,847-289-9503,24HOURS,,Y,42.029876,33454002,-88.278098,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.029876, u'lng': -88.278098}}",9ce87149-a101-4599-ba35-acfd05e63fc2,U1XXX,Dunkin Donuts,847-289-9500,60120,331731,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,9ce87149-a101-4599-ba35-acfd05e63fc2,Dunkin Donuts,86,"[42.029876, -88.278098]",mqap.33454_DunkinDonuts
